TicketID,Date,AgentID,Priority,Category,Channel,ResolutionMinutes,Status,SLA_Met,Escalated,FCR,CSAT,Revenue,Profit
3676,2025-04-09,1018,Medium,Technical Issue,Social Media,63,Resolved,True,False,False,4,249.32,138.24
3677,2025-03-02,1016,Low,Bug Report,Email,76,Resolved,True,False,True,4,214.09,120.83
3678,2025-03-20,1014,Low,Bug Report,Web Portal,61,Closed,True,False,False,4,92.41,57.23
3679,2024-08-23,1019,Medium,Billing,Email,94,Resolved,True,False,False,3,497.85,309.93
3680,2025-03-22,1023,Medium,General Inquiry,Phone,120,Resolved,True,False,True,4,54.58,35.45
3681,2025-04-22,1006,Low,Account Access,Email,56,In Progress,True,False,True,5,138.04,92.72
3682,2025-04-17,1020,High,Technical Issue,Web Portal,151,Closed,True,True,True,4,246.48,131.6
3683,2024-07-30,1002,High,Account Access,Email,92,Resolved,True,False,True,5,55.12,30.51
3684,2025-05-16,1018,Low,Billing,Chat,59,In Progress,True,False,True,5,427.11,199.76
3685,2025-01-28,1011,High,General Inquiry,Email,131,Closed,True,False,True,5,38.77,23.65
3686,2025-06-11,1003,Low,Billing,Chat,52,Open,True,False,True,4,231.82,112.8
3687,2025-06-12,1004,Medium,Technical Issue,Chat,140,Open,True,False,False,3,243.93,128.46
3688,2025-04-02,1012,High,Billing,Email,104,Closed,True,False,False,5,568.35,275.78
3689,2025-03-26,1001,High,Bug Report,Web Portal,191,Closed,True,False,False,4,69.03,31.57
3690,2024-08-05,1009,Medium,Feature Request,Chat,69,Resolved,True,False,True,5,358.78,164.71
3691,2025-05-08,1015,Critical,Account Access,Phone,143,Pending Customer,True,False,False,4,113.44,58.75
3692,2024-07-17,1022,Low,Billing,Chat,42,Open,True,False,True,5,386.45,183.46
3693,2025-05-26,1003,Low,General Inquiry,Email,39,Closed,True,False,True,5,49.02,32.78
3694,2025-06-10,1016,High,Account Access,Web Portal,238,Resolved,False,False,False,3,134.41,86.05
3695,2025-06-28,1010,High,Technical Issue,Phone,118,In Progress,True,True,False,3,332.92,190.06
3696,2025-03-26,1007,Low,Feature Request,Phone,87,Closed,True,False,True,4,826.01,394.24
3697,2025-03-27,1018,Low,Technical Issue,Web Portal,34,Resolved,True,False,True,5,269.37,180.21
3698,2025-06-03,1017,Low,Account Access,Phone,29,Resolved,True,False,True,5,64.68,34.07
3699,2024-10-24,1010,Medium,General Inquiry,Chat,87,Resolved,True,False,True,5,48.46,30.34
3700,2025-04-02,1022,Low,Billing,Email,47,Resolved,True,False,False,4,302.06,207.12
3701,2024-11-19,1012,Medium,Technical Issue,Chat,74,Resolved,True,False,True,5,390.05,186.19
3702,2024-09-07,1023,High,Account Access,Web Portal,189,Resolved,True,False,True,4,136.86,78.94
3703,2024-11-19,1002,High,Feature Request,Chat,142,Closed,False,False,False,4,650.57,318.51
3704,2024-11-08,1001,Low,Technical Issue,Phone,61,Open,True,False,True,5,255.72,131.39
3705,2025-05-11,1011,High,General Inquiry,Chat,189,Pending Customer,True,False,False,4,84.54,43.37
3706,2024-12-08,1014,Medium,Billing,Email,114,Resolved,True,False,False,4,378.73,258.66
3707,2024-10-30,1018,High,Feature Request,Chat,109,Closed,True,False,False,4,608.48,296.56
3708,2024-10-04,1017,Medium,Technical Issue,Email,41,Closed,True,False,True,5,188.35,126.49
3709,2024-12-03,1009,Critical,Technical Issue,Phone,259,Resolved,False,True,True,3,251.71,94.57
3710,2025-02-05,1019,Medium,Account Access,Email,115,Closed,True,False,True,4,49.89,23.93
3711,2024-11-18,1018,High,Technical Issue,Phone,154,Resolved,True,False,False,4,357.4,208.3
3712,2025-05-09,1009,Critical,Technical Issue,Chat,182,Closed,True,False,False,4,282.28,162.85
3713,2024-07-15,1019,High,Technical Issue,Email,254,Closed,True,True,False,3,315.29,135.16
3714,2024-07-23,1012,Critical,Billing,Email,178,Resolved,True,True,False,4,240.18,92.83
3715,2025-02-20,1015,High,Technical Issue,Chat,94,Resolved,False,True,True,4,347.26,122.31
3716,2025-02-09,1001,Critical,Technical Issue,Web Portal,302,Closed,False,False,True,4,211.5,108.71
3717,2024-09-24,1021,Medium,Bug Report,Web Portal,69,Closed,True,False,True,5,202.67,101.86
3718,2025-05-06,1003,High,Feature Request,Phone,148,Resolved,True,False,False,4,702.39,441.88
3719,2025-05-17,1014,Low,Billing,Phone,66,Resolved,True,False,True,4,535.97,333.92
3720,2024-10-12,1009,Medium,Technical Issue,Email,100,Resolved,True,False,False,4,397.88,263.65
3721,2025-03-19,1002,Medium,Technical Issue,Email,50,Closed,True,False,True,5,244.41,160.39
3722,2024-07-07,1008,Low,Technical Issue,Chat,51,Resolved,False,False,True,3,143.82,86.25
3723,2025-03-28,1015,Low,Account Access,Email,37,Open,True,False,True,5,95.21,54.82
3724,2024-08-18,1003,Medium,Technical Issue,Web Portal,68,Closed,True,True,True,4,396.94,205.21
3725,2024-11-09,1009,Medium,Bug Report,Email,93,Resolved,True,False,True,5,293.78,164.04
3726,2025-01-13,1004,Low,Account Access,Phone,80,Resolved,True,True,False,3,40.97,18.1
3727,2025-03-15,1009,Low,Billing,Chat,53,Resolved,True,False,True,5,345.14,194.79
3728,2025-06-19,1022,High,Billing,Chat,126,Closed,True,False,True,4,461.57,273.98
3729,2025-05-24,1017,Medium,Technical Issue,Email,67,Closed,True,False,True,5,230.39,109.25
3730,2024-12-04,1009,High,Bug Report,Email,160,Resolved,False,False,False,4,228.6,152.66
3731,2025-02-24,1016,Medium,Account Access,Email,87,Closed,True,True,False,3,102.82,38.84
3732,2024-07-19,1008,Low,Account Access,Email,89,Open,False,False,False,4,140.91,97.69
3733,2024-12-27,1021,Low,Billing,Email,38,In Progress,True,False,True,5,434.75,266.95
3734,2025-05-04,1021,High,Bug Report,Phone,141,Resolved,True,False,False,5,88.65,58.18
3735,2025-06-19,1021,Critical,Feature Request,Chat,193,Closed,True,False,False,4,658.51,411.63
3736,2025-05-01,1005,Medium,Billing,Phone,81,Closed,True,True,False,4,371.35,131.83
3737,2025-05-30,1004,High,General Inquiry,Phone,205,In Progress,True,False,False,4,79.69,47.04
3738,2025-02-12,1004,Medium,Account Access,Social Media,117,Resolved,True,False,False,4,73.54,37.84
3739,2025-01-27,1009,Medium,Billing,Email,72,Closed,True,False,True,5,144.09,92.66
3740,2024-09-15,1016,Medium,Billing,Email,116,Resolved,True,True,False,3,283.15,138.61
3741,2024-12-13,1001,Medium,Feature Request,Phone,67,Closed,True,False,False,4,254.12,143.52
3742,2025-04-08,1007,Medium,Technical Issue,Email,113,Closed,True,False,True,4,168.36,87.38
3743,2024-12-30,1005,High,Account Access,Web Portal,117,Pending Customer,True,True,False,3,52.98,22.8
3744,2025-01-02,1002,Low,Feature Request,Email,48,In Progress,True,False,True,4,440.4,267.82
3745,2024-12-08,1008,Low,Technical Issue,Phone,72,Open,True,False,True,4,159.11,78.61
3746,2025-02-18,1023,Low,General Inquiry,Email,49,Closed,True,False,True,4,68.29,47.64
3747,2024-10-20,1010,Medium,Billing,Email,84,Pending Customer,True,False,True,4,172.13,108.88
3748,2025-04-11,1021,Low,Technical Issue,Email,36,In Progress,True,False,True,4,176.63,118.23
3749,2025-03-27,1021,High,General Inquiry,Phone,157,Closed,True,True,False,4,53.42,27.06
3750,2025-06-09,1016,Medium,Feature Request,Chat,126,Open,True,False,True,4,609.26,344.1
3751,2024-10-07,1022,Medium,Technical Issue,Web Portal,85,Resolved,True,False,True,5,295.64,141.39
3752,2025-06-26,1014,Medium,Account Access,Web Portal,98,Open,True,False,True,4,43.45,27.45
3753,2025-01-04,1019,Medium,Technical Issue,Phone,134,Pending Customer,True,False,False,4,343.18,234.24
3754,2025-04-06,1010,Medium,Technical Issue,Chat,66,In Progress,True,False,True,5,385.81,175.02
3755,2025-04-26,1020,Low,Feature Request,Email,43,Resolved,True,False,True,5,593.35,361.35
3756,2025-03-21,1012,Medium,Technical Issue,Email,66,Pending Customer,True,False,False,4,154.68,73.93
3757,2024-10-27,1018,High,General Inquiry,Email,126,Closed,True,False,False,4,75.83,39.73
3758,2025-01-05,1006,Low,Feature Request,Phone,58,Closed,True,False,True,4,472.22,234.34
3759,2024-10-18,1014,High,Feature Request,Email,194,In Progress,True,False,False,4,527.9,290.0
3760,2025-06-06,1019,Medium,Bug Report,Email,117,Open,False,False,False,4,218.96,128.57
3761,2025-01-31,1004,Low,Technical Issue,Social Media,72,Closed,False,True,False,2,392.4,219.75
3762,2025-04-18,1001,Medium,Technical Issue,Phone,72,Resolved,True,False,False,4,341.12,227.83
3763,2024-12-30,1023,High,Bug Report,Social Media,157,Closed,True,True,False,4,244.31,141.67
3764,2025-03-13,1010,High,Billing,Web Portal,129,Resolved,True,False,True,5,552.19,379.75
3765,2024-11-28,1002,Critical,Account Access,Chat,127,Resolved,True,True,True,4,59.52,26.25
3766,2025-05-15,1010,Low,Bug Report,Web Portal,48,Open,True,False,True,4,138.08,79.97
3767,2025-06-19,1020,Medium,Technical Issue,Email,74,Resolved,True,False,True,4,132.76,80.57
3768,2024-09-04,1021,Medium,Technical Issue,Email,65,Resolved,True,False,True,5,245.28,141.89
3769,2024-10-25,1003,Critical,Technical Issue,Email,164,Resolved,True,True,False,4,329.25,133.18
3770,2024-10-19,1001,Critical,Account Access,Phone,179,Resolved,True,True,False,4,46.56,21.97
3771,2025-02-13,1016,High,Account Access,Chat,173,Resolved,True,True,False,3,120.02,43.43
3772,2025-03-23,1014,Critical,Feature Request,Social Media,187,Closed,True,True,False,3,883.14,435.26
3773,2024-07-19,1021,High,Account Access,Email,106,Resolved,True,True,False,3,159.9,71.14
3774,2024-10-04,1023,Medium,Account Access,Chat,145,Resolved,True,False,False,3,134.11,63.06
3775,2025-04-01,1015,Medium,Account Access,Chat,68,Closed,True,False,True,5,93.77,52.79
3776,2025-01-17,1005,Medium,Bug Report,Social Media,58,In Progress,True,False,True,4,116.91,61.92
3777,2025-05-17,1022,Medium,General Inquiry,Phone,53,Pending Customer,True,False,True,5,25.06,13.69
3778,2025-04-10,1005,Medium,Technical Issue,Email,76,In Progress,False,False,True,3,118.38,74.31
3779,2025-03-13,1010,High,Billing,Phone,103,Resolved,True,False,False,4,219.66,126.73
3780,2025-04-03,1017,Low,Technical Issue,Phone,40,Resolved,True,False,True,5,141.79,91.49
3781,2024-12-15,1012,Low,Technical Issue,Phone,37,Closed,True,False,True,4,268.06,160.08
3782,2024-07-08,1007,Critical,Feature Request,Email,339,Closed,False,False,False,3,316.21,211.09
3783,2024-11-10,1023,Medium,Bug Report,Chat,144,Open,True,False,True,4,139.7,73.75
3784,2024-11-18,1011,High,Billing,Email,164,Closed,True,False,True,5,177.07,105.82
3785,2024-09-15,1011,Low,Billing,Email,40,Closed,True,False,True,4,128.09,73.01
3786,2024-12-25,1017,High,Billing,Phone,108,Resolved,True,True,False,4,306.82,184.08
3787,2024-11-24,1013,Medium,General Inquiry,Chat,89,Pending Customer,True,True,True,4,86.35,50.3
3788,2025-05-08,1003,High,Bug Report,Chat,95,Closed,True,True,False,4,91.89,50.82
3789,2025-06-20,1016,Low,Bug Report,Phone,70,Closed,True,False,True,5,179.76,101.91
3790,2025-06-21,1015,Low,Account Access,Web Portal,24,Closed,True,False,True,4,116.26,71.74
3791,2024-08-01,1017,Low,Technical Issue,Email,38,Resolved,True,False,True,5,332.58,232.76
3792,2024-10-09,1010,Critical,General Inquiry,Phone,244,Open,False,True,False,3,43.0,25.64
3793,2025-01-07,1015,Low,Feature Request,Phone,32,Closed,True,False,True,5,455.77,309.46
3794,2025-03-12,1005,Medium,Technical Issue,Chat,61,Closed,False,False,False,4,298.93,151.04
3795,2025-03-20,1021,Medium,Bug Report,Phone,75,Open,True,False,True,5,210.6,109.31
3796,2024-07-06,1016,High,Technical Issue,Email,178,Resolved,True,False,True,4,184.31,96.66
3797,2024-07-11,1006,Low,Technical Issue,Email,55,Pending Customer,False,True,True,3,333.31,199.23
3798,2025-04-28,1009,High,Account Access,Chat,98,Resolved,True,True,False,4,53.06,29.43
3799,2025-05-07,1007,Critical,Technical Issue,Chat,363,Resolved,False,False,False,3,260.27,148.69
3800,2025-02-06,1002,Low,General Inquiry,Social Media,42,Resolved,True,False,True,4,32.11,20.27
3801,2024-07-09,1011,Critical,Technical Issue,Phone,241,Resolved,False,True,False,3,336.2,162.88
3802,2024-12-04,1008,Low,Account Access,Social Media,55,Open,True,True,True,3,45.1,21.78
3803,2024-09-02,1018,Critical,Technical Issue,Social Media,203,Open,True,False,True,4,180.15,82.72
3804,2024-11-27,1020,Low,Billing,Chat,49,In Progress,True,False,True,5,485.79,263.83
3805,2024-11-23,1008,Low,Billing,Chat,60,Pending Customer,True,False,True,4,355.5,189.54
3806,2024-10-05,1008,Medium,Feature Request,Social Media,138,Closed,True,False,True,4,270.78,148.72
3807,2024-12-27,1016,High,Feature Request,Phone,208,Closed,True,False,True,5,749.62,365.2
3808,2025-05-10,1002,Medium,Technical Issue,Chat,67,Closed,True,False,True,5,146.24,74.61
3809,2025-01-14,1013,Medium,Billing,Phone,110,Closed,True,True,False,3,491.94,213.68
3810,2025-03-04,1006,High,Account Access,Email,119,Resolved,True,True,False,4,44.17,23.68
3811,2024-10-28,1014,Critical,General Inquiry,Phone,252,In Progress,True,True,False,3,74.2,28.54
3812,2025-06-28,1017,Medium,Account Access,Chat,69,Open,True,False,False,4,147.3,99.24
3813,2025-02-02,1012,High,Account Access,Social Media,154,Closed,True,False,False,4,152.92,92.8
3814,2025-03-27,1014,Low,Account Access,Phone,63,Open,True,False,True,4,61.55,42.22
3815,2024-07-30,1023,Low,Billing,Chat,81,Open,True,False,False,4,163.63,95.18
3816,2025-03-22,1002,High,Bug Report,Chat,87,Closed,True,False,False,4,216.53,110.54
3817,2024-10-23,1011,Medium,Account Access,Email,95,Closed,True,False,False,4,96.17,53.66
3818,2025-05-03,1023,High,Feature Request,Phone,161,In Progress,False,False,True,4,772.6,461.39
3819,2025-05-25,1004,High,Account Access,Phone,235,Closed,True,False,True,4,173.02,108.72
3820,2024-12-04,1004,High,Account Access,Phone,140,Resolved,True,False,False,4,44.58,29.48
3821,2024-07-23,1023,Medium,Billing,Phone,107,Closed,True,True,False,3,502.39,265.68
3822,2024-12-12,1007,Medium,Feature Request,Chat,87,Resolved,True,False,True,4,419.49,268.55
3823,2025-02-07,1015,Low,Account Access,Web Portal,26,Resolved,True,False,True,5,135.48,66.86
3824,2024-08-29,1002,Low,General Inquiry,Email,42,Closed,True,False,True,5,52.87,31.84
3825,2024-09-01,1006,Low,Bug Report,Web Portal,53,In Progress,False,True,True,3,225.6,131.39
3826,2025-03-14,1005,Low,Account Access,Chat,57,Open,True,False,True,5,76.07,41.61
3827,2024-08-26,1001,Medium,Technical Issue,Email,112,Resolved,False,True,False,3,298.88,122.83
3828,2024-10-16,1006,Medium,Technical Issue,Chat,55,Closed,True,False,False,4,293.01,182.78
3829,2025-01-23,1016,Critical,Technical Issue,Email,270,In Progress,False,True,False,3,243.22,102.71
3830,2025-06-02,1003,Low,Billing,Phone,47,Open,True,True,True,4,189.96,76.12
3831,2025-04-21,1018,High,General Inquiry,Email,124,Closed,True,False,True,5,61.45,29.15
3832,2025-05-04,1017,Medium,Technical Issue,Social Media,71,Open,False,False,True,4,250.68,150.68
3833,2025-04-08,1013,Medium,Technical Issue,Phone,94,Closed,False,False,True,4,395.46,231.17
3834,2024-12-27,1007,Medium,Technical Issue,Phone,157,Closed,True,True,False,3,90.85,35.27
3835,2024-08-21,1017,Medium,Billing,Email,66,Resolved,True,False,True,5,518.14,302.17
3836,2024-09-13,1001,Low,Technical Issue,Chat,48,Closed,True,False,False,4,166.44,101.75
3837,2024-11-09,1005,Medium,General Inquiry,Phone,93,Closed,False,True,False,3,65.69,27.28
3838,2025-03-22,1007,Medium,Account Access,Email,98,Closed,True,True,False,3,127.35,50.9
3839,2025-02-13,1008,Low,Billing,Phone,66,Resolved,True,False,False,4,366.71,181.41
3840,2024-07-26,1002,Critical,Technical Issue,Email,161,Closed,False,False,False,3,322.82,186.84
3841,2025-01-28,1021,Low,Technical Issue,Email,53,Resolved,False,True,True,3,234.2,98.2
3842,2025-06-08,1003,Medium,Technical Issue,Phone,78,Resolved,True,False,True,4,215.71,136.72
3843,2024-08-21,1014,Medium,Account Access,Chat,95,Closed,True,True,True,4,61.86,27.14
3844,2024-10-27,1017,High,Account Access,Phone,65,Resolved,True,False,True,5,131.31,81.81
3845,2025-04-14,1005,Low,Technical Issue,Social Media,50,Pending Customer,True,False,True,4,363.77,231.22
3846,2024-10-30,1015,Low,Account Access,Phone,43,Resolved,True,False,True,5,156.9,74.66
3847,2025-06-23,1013,High,General Inquiry,Email,164,Open,True,True,False,3,41.52,24.63
3848,2024-12-31,1003,Low,Bug Report,Chat,47,Closed,True,False,True,5,286.7,148.45
3849,2024-11-21,1023,Medium,Billing,Chat,80,Resolved,True,False,False,4,257.27,140.27
3850,2025-05-11,1005,Low,Billing,Web Portal,59,In Progress,False,True,False,3,445.55,160.39
3851,2024-10-26,1009,Low,Account Access,Chat,43,Resolved,True,False,True,5,79.59,53.27
3852,2024-09-29,1004,Medium,Billing,Web Portal,116,Resolved,True,False,False,4,258.67,160.03
3853,2024-07-28,1001,Medium,Billing,Email,113,Closed,True,False,True,4,529.18,347.37
3854,2024-11-03,1009,Low,Feature Request,Chat,57,Resolved,True,False,False,4,785.47,362.0
3855,2025-04-07,1018,Medium,Billing,Chat,92,Pending Customer,False,True,False,3,551.39,308.9
3856,2025-02-21,1019,Medium,Technical Issue,Chat,152,Resolved,True,False,False,3,274.81,181.62
3857,2025-04-19,1016,Medium,Billing,Email,83,Resolved,True,False,False,4,156.79,100.71
3858,2025-01-17,1005,Low,Technical Issue,Phone,49,Resolved,True,False,False,4,395.86,199.96
3859,2025-03-16,1012,Low,Feature Request,Email,42,Resolved,True,False,True,4,450.18,278.51
3860,2025-02-28,1008,Medium,Account Access,Chat,133,Closed,True,True,False,3,54.44,22.28
3861,2025-02-07,1017,Low,Technical Issue,Chat,33,In Progress,True,False,True,5,336.22,216.67
3862,2024-08-23,1004,High,Technical Issue,Email,135,Resolved,True,False,False,4,320.18,203.74
3863,2024-07-01,1007,High,Feature Request,Phone,236,Resolved,True,True,False,3,896.38,453.05
3864,2024-07-14,1022,Low,Billing,Phone,34,Closed,True,True,True,4,172.14,76.81
3865,2025-03-30,1011,Critical,Account Access,Email,226,Closed,True,True,False,3,97.21,55.18
3866,2025-01-29,1017,Medium,General Inquiry,Email,49,Closed,True,True,False,4,33.58,18.64
3867,2025-03-27,1002,Low,General Inquiry,Email,43,Resolved,True,False,True,5,57.39,37.44
3868,2024-12-27,1019,High,Billing,Chat,224,Open,False,False,False,3,177.09,89.38
3869,2025-01-13,1009,Medium,Feature Request,Chat,105,Closed,True,False,True,4,700.03,344.74
3870,2025-06-01,1011,Low,Technical Issue,Email,42,Resolved,True,False,True,4,291.24,153.79
3871,2024-12-25,1011,Low,Billing,Email,52,Closed,True,False,True,5,201.23,122.02
3872,2024-11-15,1013,Medium,Billing,Email,99,Open,True,False,False,4,443.65,286.73
3873,2024-12-04,1020,Medium,Bug Report,Phone,87,Closed,False,True,True,3,237.44,106.5
3874,2025-02-06,1007,Low,Account Access,Email,61,Resolved,True,False,False,3,96.77,59.76
3875,2025-01-03,1007,High,Billing,Chat,194,Closed,True,True,False,3,276.29,110.69
3876,2025-06-01,1020,Low,General Inquiry,Phone,33,Resolved,False,False,True,4,53.09,28.92
3877,2025-03-01,1005,Low,Account Access,Phone,51,Pending Customer,True,False,True,4,149.74,87.54
3878,2024-12-20,1011,Low,Bug Report,Chat,62,Resolved,True,False,True,5,82.33,51.27
3879,2024-07-05,1002,High,Technical Issue,Web Portal,120,Closed,True,False,True,5,388.63,214.72
3880,2025-05-02,1001,Low,Feature Request,Email,55,In Progress,True,False,True,4,743.79,436.73
